60,60.75
65,55.75
70,50.75
75,45.75
80,40.75
85,35.75
90,30.8
95,25.8
100,20.9
105,15.95
106,15.1
107,14
108,13.05
109,12.8
110,11.15
111,10.25
112,9.35
113,8.4
114,7.55
115,6.75
116,5.95
117,5.2
118,4.5
119,3.85
120,3.25
121,2.68
122,2.21
123,1.77
124,1.41
125,1.12
126,0.89
127,0.67
128,0.57
129,0.44
130,0.33
131,0.28
132,0.25
133,0.19
134,0.16
135,0.14
136,0.14
137,0.11
138,0.1
139,0.09
140,0.09
145,0.05
150,0.04
155,0.02
160,0.02
165,0.02
170,0.02
175,0.01
180,0.08
