610,59.33
615,56.38
620,53.35
625,50.78
630,48.13
635,45.45
640,43.13
642.5,42.03
645,40.8
647.5,39.55
650,38.05
652.5,37.3
655,36.18
657.5,35.2
660,34.18
662.5,33.03
665,31.98
667.5,31
670,30.03
672.5,29.13
