60,60.75
65,55.75
70,50.8
75,45.8
80,42
85,36.6
90,30.9
95,26
100,21.1
105,16.3
106,15.4
107,14.45
108,13.5
109,12.65
110,11.75
111,10.9
112,10.05
113,9.25
114,8.45
115,7.7
116,7.15
117,6.3
118,5.65
119,5.15
120,4.55
121,3.95
122,3.55
123,3.1
124,2.62
125,2.31
126,1.97
127,1.62
128,1.41
129,1.21
130,1
131,0.89
132,0.76
133,0.65
134,0.56
135,0.49
136,0.43
137,0.4
140,0.26
145,0.18
150,0.13
155,0.1
160,0.08
