610,43.93
615,40.7
620,37.65
625,34.68
630,31.73
635,29.17
640,26.67
642.5,25.48
645,24.35
647.5,23.23
650,22.05
652.5,20.98
655,20
657.5,19.1
660,18.17
662.5,17.23
665,16.35
667.5,15.58
670,14.8
672.5,14
