600,57.8
605,54.33
610,51.28
615,48.25
620,45.22
625,42.35
630,39.53
635,37.03
640,34.53
645,32.1
650,29.65
655,27.67
660,25.63
665,23.65
670,21.78
675,20.08
680,18.48
685,16.98
690,15.6
695,14.28
