65,55.8
70,52.3
75,46.6
80,41.65
85,37.2
90,31.05
95,26.85
100,22.05
105,16.7
106,16.2
107,15.8
108,14.45
109,13.9
110,12.75
111,11.9
112,11.05
113,10.3
114,9.55
115,8.8
116,8.15
117,7.45
118,6.8
119,6.15
120,5.6
121,5.1
122,4.6
123,4.05
124,3.75
125,3.35
126,2.99
127,2.66
128,2.28
129,2.09
130,1.8
131,1.59
132,1.4
133,1.27
134,1.13
135,0.99
136,0.87
140,0.56
145,0.37
150,0.23
155,0.19
160,0.16
165,0.14
170,0.12
